,Restaurant Name,City,Longitude,Latitude,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Votes
4067,Jain Restaurant,New Delhi,77.2995973,28.630479,North Indian,500,1,0,0,2,0.0,0
4068,Kesariya Sweets,New Delhi,77.30793916,28.62804124,Mithai,250,0,0,0,1,0.0,2
4069,KG Confectionery and Pastry Shop,New Delhi,77.3038718,28.6348699,"Bakery, Desserts",100,0,0,0,1,0.0,2
4070,Krishna Da Dhaba,New Delhi,77.3032993,28.6355354,North Indian,200,0,0,0,1,0.0,3
4071,Little Cup Cake,New Delhi,0.0,0.0,"Bakery, Desserts",350,0,0,0,1,0.0,0
4072,New Kovilakam Restaurant,New Delhi,77.30450468,28.63570449,"Kerala, South Indian",400,0,0,0,1,0.0,1
4073,Nice Food Corner,New Delhi,77.2934576,28.6219398,Street Food,150,0,0,0,1,0.0,0
4074,Radhey Radhey Foods,New Delhi,77.3029659,28.6264823,North Indian,500,0,0,0,2,0.0,2
4075,Schezwan Bakery,New Delhi,77.3065335,28.6304877,"Bakery, Fast Food",200,0,0,0,1,0.0,0
4076,Shama Muradabadi Chicken Corner,New Delhi,77.3037861,28.6349562,Biryani,300,0,0,0,1,0.0,1
4077,Starve Stalkers,New Delhi,0.0,0.0,"Italian, Fast Food",300,0,0,0,1,0.0,1
4078,Tava & Tandoor,New Delhi,77.3030602,28.635191,"North Indian, Chinese",400,0,0,0,1,0.0,1
4079,Chutneez Restaurant Lounge & Bar,New Delhi,77.3095488,28.6339747,"North Indian, Chinese, Mughlai",1200,1,1,0,3,2.4,124
4080,Domino's Pizza,New Delhi,77.3012464,28.6308576,"Pizza, Fast Food",700,0,0,0,2,2.4,113
4081,Mangal Sweets,New Delhi,77.3015435,28.6304523,"North Indian, Chinese, South Indian, Street Food, Mithai",400,0,1,0,1,2.4,166
4082,Sweet Tickles,New Delhi,77.305766,28.631723,"Bakery, Desserts",500,0,0,0,2,4.1,71
4083,Ira - The Waterside Bar - ITC Maurya,New Delhi,77.1734292,28.5981818,Finger Food,2000,0,0,0,4,3.2,17
4084,Nutmeg The Gourmet Shop - ITC Maurya,New Delhi,77.1735895,28.5974082,"Bakery, Desserts",1000,0,0,0,3,3.4,25
4085,Fabelle Chocolate Boutique - ITC Maurya,New Delhi,77.1735895,28.5974082,"Desserts, Ice Cream",1200,0,0,0,3,3.8,20
4086,Golf Bar - ITC Maurya,New Delhi,77.1734391,28.5981778,Drinks Only,3500,0,0,0,4,3.5,45
4087,Bukhara - ITC Maurya,New Delhi,77.1737243,28.5974659,North Indian,6500,0,0,0,4,4.4,2826
4088,Tian - Asian Cuisine Studio - ITC Maurya,New Delhi,77.1734547,28.5973505,"Asian, Japanese, Korean, Thai, Chinese",7000,0,0,0,4,4.1,188
4089,Ashish Lal Dhaba,New Delhi,77.23888333,28.63209722,North Indian,400,0,0,0,1,3.2,26
4090,Lal Dhaba,New Delhi,0.0,0.0,North Indian,200,0,0,0,1,3.1,10
4091,McDonald's,New Delhi,77.24104444,28.63255,"Fast Food, Burger",500,0,0,0,2,3.2,25
4092,Udupi Cafe,New Delhi,77.24134527,28.6311424,"South Indian, Chinese",300,0,0,0,1,3.5,117
4093,"34, Chowringhee Lane",New Delhi,77.097151,28.6347982,Fast Food,350,0,0,0,1,2.7,11
4094,Amritsar Express,New Delhi,77.0969155,28.6356447,Fast Food,100,0,0,0,1,3.1,6
4095,Anand Chicken & Fast Food,New Delhi,77.096421,28.6274912,"Chinese, Fast Food",400,0,0,0,1,2.8,9
4096,Baba Chicken Ludhiana Wale,New Delhi,77.0968706,28.6355956,North Indian,300,0,1,0,1,3.1,7
4097,Bombay Vada Pav,New Delhi,77.0969926,28.6360464,Street Food,150,0,0,0,1,2.8,41
4098,Cafe Coffee Day,New Delhi,77.0971876,28.6362828,Cafe,450,0,0,0,1,3.1,5
4099,Chin Pokli,New Delhi,77.107504,28.620964,Chinese,400,0,0,0,1,3.1,13
4100,Curries,New Delhi,77.1090874,28.6275885,"Chinese, Mughlai, North Indian",600,0,1,0,2,2.7,6
4101,Deepak Vaishno Dhaba,New Delhi,77.0981016,28.6310878,North Indian,350,0,0,0,1,3.4,59
4102,Delhi Dhaba,New Delhi,77.1022244,28.6237129,North Indian,300,0,0,0,1,3.1,15
4103,Dewan Sweets,New Delhi,77.1108383,28.6196388,"Desserts, Street Food",100,0,1,0,1,3.3,18
4104,Flirty Momo's,New Delhi,77.1028818,28.6494365,Chinese,350,0,1,0,1,3.1,37
4105,Frontier,New Delhi,77.0975994,28.6312881,Bakery,200,0,0,0,1,3.2,14
4106,Giani,New Delhi,77.1109713,28.6255303,"Ice Cream, Desserts",400,0,0,0,1,3.0,6
4107,Green Chick Chop,New Delhi,77.0980497,28.6316476,"Raw Meats, North Indian, Fast Food",350,0,0,0,1,3.3,60
4108,Khalsa Veg Corner,New Delhi,77.0980565,28.6343754,"North Indian, Fast Food",300,0,0,0,1,3.4,22
4109,Kings Kulfi,New Delhi,77.0971673,28.6349446,Ice Cream,150,0,0,0,1,3.3,10
4110,Kohli Dhaba,New Delhi,77.0982505,28.631387,North Indian,600,0,1,0,2,3.4,74
4111,Laxmi Ice Cream,New Delhi,77.0968803,28.6353891,"Ice Cream, Desserts",200,0,0,0,1,3.4,25
4112,Mosaic - SK Premium Park,New Delhi,77.1136177,28.6300121,"North Indian, Chinese, Continental",2500,1,0,0,4,2.9,14
4113,Moti Mahal Delux,New Delhi,77.1013347,28.6255608,"North Indian, Chinese",800,1,1,0,2,2.7,12
4114,Mukesh Chic-Inn Hot & Spice,New Delhi,77.0969155,28.6356447,Mughlai,400,0,1,0,1,3.0,9
4115,Muradabadi Biryani,New Delhi,77.0981402,28.6322412,Hyderabadi,300,0,0,0,1,2.6,18
4116,Muradabadi Shahi Biryani & Chicken Corner,New Delhi,77.0978255,28.6316146,"North Indian, Biryani",450,0,0,0,1,3.3,68
4117,Nagi Fish Corner,New Delhi,77.0965558,28.63561,North Indian,250,0,0,0,1,3.1,7
4118,Nirula's Ice Cream,New Delhi,77.0981006,28.6316165,"Desserts, Ice Cream",250,0,0,0,1,3.0,4
4119,Papa Veg Chinese Food,New Delhi,77.0971629,28.6347297,"Chinese, Fast Food",400,0,1,0,1,2.9,33
4120,Pindi's Kitchen,New Delhi,77.0971063,28.6350493,Mughlai,450,0,0,0,1,3.3,11
4121,Rewari Sweets,New Delhi,77.1087679,28.6134073,Mithai,400,0,0,0,1,3.2,5
4122,Roti Aur Boti,New Delhi,77.097836,28.6313278,Fast Food,100,0,0,0,1,3.2,38
4123,Sahni Chicken Corner,New Delhi,77.1017394,28.6249007,"North Indian, Mughlai",500,0,1,0,2,3.2,23
4124,Sarpal Restaurant,New Delhi,77.1112093,28.6249622,"North Indian, Mughlai",550,0,0,0,2,3.1,14
4125,SGF - Spice Grill Flame,New Delhi,77.0981661,28.6334468,"North Indian, Chinese",500,0,0,0,2,2.9,8
4126,Shanta Fresh Fish Corner,New Delhi,77.0965824,28.635497,North Indian,400,0,0,0,1,3.1,9
4127,Shree Meenakshi Dosai,New Delhi,77.0970387,28.6358663,South Indian,250,0,0,0,1,2.9,8
4128,Singz,New Delhi,77.0977886,28.6315014,"North Indian, Chinese",600,0,1,0,2,2.9,57
4129,Sona Bakers,New Delhi,77.0967806,28.6356765,Bakery,200,0,0,0,1,3.4,17
4130,Tak - a - Tak,New Delhi,77.0976322,28.6309971,North Indian,300,0,0,0,1,3.3,14
4131,The Great Indian Food Truck,New Delhi,77.110907,28.6246348,"Chinese, Mexican, Italian",250,0,0,0,1,3.0,6
4132,Tihar Food Court,New Delhi,77.1040333,28.6197878,Fast Food,300,0,0,0,1,2.9,14
4133,Uncle Da Dhabha,New Delhi,77.0998706,28.6351319,North Indian,200,0,0,0,1,3.0,6
4134,Variety Chicken Corner,New Delhi,77.1074751,28.6212976,North Indian,450,0,0,0,1,2.9,16
4135,Wah Ji Wah,New Delhi,77.0971697,28.6350345,"Mughlai, Chinese",450,0,1,0,1,2.5,9
4136,9 Scoops,New Delhi,77.0998371,28.635251,Ice Cream,300,0,0,0,1,3.6,33
4137,Kati Roll Cottage,New Delhi,77.0994344,28.6344684,Fast Food,200,0,1,0,1,3.5,14
4138,Pul Bangash Wale,New Delhi,77.097993,28.6315308,"North Indian, Mughlai",300,0,0,0,1,3.7,89
4139,Sunny Chicken Soup,New Delhi,77.0970504,28.6351651,North Indian,200,0,0,0,1,3.6,75
4140,Yo Momos,New Delhi,77.0977144,28.6314535,"Chinese, North Indian",300,0,1,0,1,3.7,29
4141,Bikaner Sweets,New Delhi,77.0997544,28.6344525,"Chinese, Mithai",200,0,0,0,1,0.0,1
4142,Bittoo Murge Wala,New Delhi,77.0972622,28.6360885,North Indian,300,0,0,0,1,0.0,1
4143,Jalebi Wala,New Delhi,77.0970875,28.6353275,Desserts,100,0,0,0,1,0.0,2
4144,Just Parkash,New Delhi,77.1088295,28.6628124,Chinese,350,0,0,0,1,0.0,2
4145,Kwality Sweet Corner,New Delhi,77.1109839,28.6244686,"Chinese, Mithai",200,0,0,0,1,0.0,3
4146,Mohan Chaat Corner,New Delhi,77.1073269,28.6212971,"North Indian, Chinese",200,0,0,0,1,0.0,1
4147,Mr. Momo,New Delhi,77.0996828,28.6357503,"Fast Food, Chinese",350,0,0,0,1,0.0,1
4148,Pishori Chicken Corner,New Delhi,77.1018025,28.6235852,"Mughlai, Fast Food",350,0,0,0,1,0.0,1
4149,Punjab Patiyala Sahi,New Delhi,77.0974053,28.6342008,"Mughlai, North Indian",350,0,0,0,1,0.0,1
4150,Shama Chicken Corner,New Delhi,77.1108325,28.6258103,"Biryani, Mughlai",300,0,0,0,1,0.0,3
4151,Wah G Wah,New Delhi,77.098778,28.631327,"North Indian, Chinese",450,0,1,0,1,0.0,2
4152,Grillz,New Delhi,77.101117,28.625289,Fast Food,500,0,1,0,2,2.2,19
4153,The Barbeque Company,New Delhi,77.1014229,28.6255344,"North Indian, Chinese, Continental",1200,0,0,0,3,4.2,621
4154,Anmol Chicken Corner,New Delhi,77.2349022,28.6498101,North Indian,400,0,0,0,1,3.1,7
4155,Babu Bhai Kabab Wale,New Delhi,77.2339142,28.6472969,Mughlai,200,0,0,0,1,3.4,12
4156,Chicken Mughlai,New Delhi,77.2335637,28.6487528,"North Indian, Mughlai",350,0,0,0,1,3.0,6
4157,Cool Point Shahi Tukda,New Delhi,77.2349022,28.6497205,"Desserts, Beverages",100,0,0,0,1,3.1,5
4158,Jawahar Hotel,New Delhi,77.2334814,28.649456,"North Indian, Mughlai",500,0,0,0,2,3.4,40
4159,Lalu Kababe,New Delhi,77.2339276,28.6497621,Mughlai,200,0,0,0,1,3.2,13
4160,Phelwan Biryani Wala,New Delhi,77.2350818,28.6470498,Mughlai,150,0,0,0,1,3.0,5
4161,Qureshi Kabab Corner,New Delhi,77.2348573,28.6498506,Mughlai,300,0,0,0,1,3.0,5
4162,Al Jawahar,New Delhi,77.2327023,28.6496214,"Mughlai, North Indian",600,0,0,0,2,3.8,1585
4163,Aslam Chicken,New Delhi,77.2335385,28.6486247,Mughlai,400,0,0,0,1,3.9,635
4164,Dil Pasand Biryani Point,New Delhi,77.2350818,28.6470498,Biryani,200,0,0,0,1,3.5,12
4165,Haji Mohd. Hussain,New Delhi,77.2336085,28.6489324,Mughlai,300,0,0,0,1,3.6,22
4166,Kallan Sweets,New Delhi,77.2334979,28.649672,Mithai,100,0,0,0,1,3.8,75
4167,The Walled City - Caf�� & Lounge,New Delhi,77.2328365,28.6491652,"Continental, North Indian, Mughlai, Chinese",700,0,0,0,2,3.8,40
4168,Al-Nawab,New Delhi,77.2362096,28.6498224,Mughlai,300,0,0,0,1,0.0,0
4169,Ameer Sweets House,New Delhi,77.2345429,28.6468193,"Mithai, Street Food",100,0,0,0,1,0.0,3
4170,Anwar Food Corner,New Delhi,77.2331077,28.6497611,Mughlai,600,0,0,0,2,0.0,3
4171,Fish Point,New Delhi,77.2348182,28.6497507,North Indian,200,0,0,0,1,0.0,2
4172,Golden Bakery,New Delhi,77.2335999,28.6481181,Bakery,100,0,0,0,1,0.0,1
4173,Hotel Maidah,New Delhi,77.2328365,28.6492548,"North Indian, Mughlai",400,0,0,0,1,0.0,2
4174,Lahori Food,New Delhi,77.2333916,28.6493023,North Indian,400,0,0,0,1,0.0,0
4175,Majlis Foods,New Delhi,77.2355652,28.6498655,North Indian,400,0,0,0,1,0.0,0
4176,Cool Point,New Delhi,77.2337024,28.6492691,"Desserts, Beverages",100,0,0,0,1,4.2,69
4177,Haji Shabrati Nihari Wale,New Delhi,77.234498,28.6467702,Mughlai,200,0,0,0,1,4.0,115
4178,Karim's,New Delhi,77.23363,28.6493933,"Mughlai, North Indian",800,0,0,0,2,4.0,4689
4179,Qureshi Kabab Corner,New Delhi,77.2348509,28.649739,Mughlai,200,0,0,0,1,4.3,76
4180,Bake Bikaner,New Delhi,77.0781883,28.6178488,"North Indian, South Indian, Chinese, Street Food",500,0,1,0,2,3.3,86
4181,Barista,New Delhi,77.081247,28.6308738,Cafe,650,0,1,0,2,3.3,74
4182,Behrouz Biryani,New Delhi,77.076075,28.624851,Biryani,600,0,1,0,2,3.4,49
4183,Brunchilli,New Delhi,77.09158983,28.61913158,"North Indian, Chinese",800,0,1,0,2,3.2,84
4184,Cafe Coffee Day,New Delhi,77.0919751,28.6270907,Cafe,450,0,0,0,1,3.4,50
4185,Chawla Dillivala,New Delhi,77.08765,28.6217683,"North Indian, Chinese",600,0,0,0,2,2.7,91
4186,Dhaba Ambarsariya,New Delhi,77.101121,28.625011,"North Indian, Chinese",700,1,1,0,2,3.3,23
4187,Domino's Pizza,New Delhi,77.0903177,28.6298073,"Pizza, Fast Food",700,0,0,0,2,3.4,88
4188,GPW - The Food Hub,New Delhi,77.0895476,28.6156773,"North Indian, Chinese",400,0,1,0,1,3.0,70
4189,Green Bhojanalya,New Delhi,77.0821521,28.6237445,North Indian,400,0,1,0,1,3.2,96
4190,Hira Sweets,New Delhi,77.0870265,28.6330204,"North Indian, South Indian, Street Food, Fast Food, Mithai",600,0,0,0,2,2.5,85
4191,Hot Curries,New Delhi,77.09035702,28.61683827,"North Indian, Mughlai, Chinese",700,0,1,0,2,3.4,60
4192,Meenu Caterers,New Delhi,77.090369,28.6168861,"North Indian, Chinese",600,0,1,0,2,2.7,82
4193,Moti Mahal Delux,New Delhi,77.0820473,28.6300262,"North Indian, Mughlai, Chinese",1000,1,1,0,3,2.6,105
4194,New Kadimi,New Delhi,77.0944197,28.6158468,"North Indian, South Indian, Chinese, Fast Food",600,0,1,0,2,2.5,162
4195,Polka Pastry & Snack Bar,New Delhi,77.0966703,28.6311148,"Bakery, Fast Food",350,0,0,0,1,3.2,62
4196,Pudding & Pie,New Delhi,77.0888248,28.6180223,"Bakery, Fast Food",450,0,0,0,1,3.4,66
4197,Singz,New Delhi,77.0859354,28.6219218,"North Indian, Chinese",700,0,0,0,2,2.5,46
4198,Slice of Italy,New Delhi,77.0884552,28.6216295,"Italian, Pizza, Bakery",700,0,1,0,2,3.4,198
4199,Subway,New Delhi,77.0844615,28.6219496,"American, Fast Food, Salad, Healthy Food",500,0,1,0,2,3.1,69
4200,Suruchee,New Delhi,77.0935847,28.6343713,"Bengali, North Indian",500,0,1,0,2,3.4,52
4201,The Bubble Tea Cafe,New Delhi,77.0883654,28.6215998,Cafe,600,0,1,0,2,3.0,182
4202,The Destination,New Delhi,77.0910311,28.6284185,"Chinese, Mughlai",1400,1,1,0,3,3.3,85
4203,The Night Delights,New Delhi,77.0887484,28.6202711,"North Indian, Chinese",800,0,1,1,2,3.4,102
4204,Tingling Pepper,New Delhi,77.0960937,28.6361792,"North Indian, Chinese, Continental, Fast Food",400,0,1,0,1,3.4,69
4205,Wah G Wah,New Delhi,77.0910906,28.6298512,"North Indian, Chinese",450,0,1,0,1,2.7,37
4206,Midnight Hunger Hub,New Delhi,77.0900756,28.6122787,"North Indian, Fast Food, Italian, Asian",800,0,1,1,2,4.5,50
4207,BarShala,New Delhi,77.0816045,28.6295635,Finger Food,600,0,0,0,2,3.5,40
4208,Bemisaal Reloaded,New Delhi,77.091394,28.6291122,"North Indian, Chinese",1250,0,1,0,3,3.8,128
4209,Bon App��tit,New Delhi,77.0820832,28.6296625,Fast Food,350,0,1,0,1,3.8,212
4210,Burger Point,New Delhi,77.0901845,28.6180324,"Burger, Fast Food",300,0,0,0,1,3.6,164
4211,Cakes 'n' Crumbs,New Delhi,77.0871273,28.6331568,Bakery,400,0,1,0,1,3.6,70
4212,China Fort,New Delhi,77.0910903,28.6285431,"Chinese, North Indian, Thai",700,0,1,0,2,3.5,74
4213,Giani,New Delhi,77.0887384,28.6180887,"Ice Cream, Desserts",400,0,1,0,1,3.5,33
4214,Hot Cherries,New Delhi,77.0871808,28.6335873,Bakery,400,0,0,0,1,3.6,116
4215,KFC,New Delhi,77.0817882,28.6209459,"American, Fast Food",500,0,1,0,2,3.5,62
4216,McDonald's,New Delhi,77.0819207,28.6299374,"Fast Food, Burger",500,0,1,0,2,3.6,179
4217,Pasta Xpress,New Delhi,77.0941454,28.6157655,"Italian, Fast Food",700,0,1,0,2,3.6,56
4218,Tandoor Bar-Be-Que,New Delhi,77.0846413,28.6218773,"North Indian, Mughlai",600,0,1,0,2,3.5,131
4219,TBK Kulcha's,New Delhi,77.091738,28.6191652,"Fast Food, Street Food",300,0,1,0,1,3.6,155
4220,The Pindi,New Delhi,77.0801897,28.620389,"North Indian, Chinese, Mughlai",1300,1,1,0,3,3.5,100
4221,The Tangy Tomatoes,New Delhi,77.0936598,28.6341679,"Italian, Chinese, Fast Food, North Indian",400,0,1,0,1,3.7,32
4222,Thela,New Delhi,77.0905124,28.6330626,"North Indian, Fast Food, Chinese",500,0,1,0,2,3.5,87
4223,Wah Ji Wah,New Delhi,77.0884763,28.6217284,"North Indian, Chinese",450,1,1,0,1,3.7,61
4224,Muffins,New Delhi,77.0917978,28.6278364,"Bakery, Fast Food",250,0,0,0,1,1.9,66
4225,Food Scouts,New Delhi,77.090872,28.622406,"North Indian, Chinese, Continental",700,0,1,0,2,4.3,22
4226,Aggarwal Sweet India,New Delhi,77.2450727,28.5830716,"Mithai, Street Food",150,0,0,0,1,2.8,15
4227,Bhola Dhaba,New Delhi,77.2459911,28.5835117,North Indian,300,0,1,0,1,2.8,30
4228,Cake Me Up,New Delhi,77.2415481,28.5799189,Bakery,400,0,0,0,1,3.1,7
4229,Chawla Snacks,New Delhi,77.2467751,28.5826876,North Indian,250,0,0,0,1,2.9,4
4230,Chef Joint,New Delhi,77.2475434,28.5795335,"North Indian, Chinese",400,0,1,0,1,3.2,45
4231,China Hut,New Delhi,77.2472956,28.5817203,Chinese,400,0,1,0,1,3.0,16
4232,Chinese Hut,New Delhi,77.247116,28.5816136,"Chinese, Fast Food",450,0,1,0,1,2.8,5
4233,Curries & Kebabs,New Delhi,77.2583408,28.5791847,"North Indian, Mughlai, Chinese",500,0,1,0,2,2.7,7
4234,Giani's,New Delhi,77.2412786,28.5793555,"Ice Cream, Desserts",400,0,0,0,1,3.1,9
4235,Green Chick Chop,New Delhi,77.2479691,28.584787,"Raw Meats, North Indian, Fast Food",350,0,0,0,1,3.1,15
4236,Kabul Restaurant,New Delhi,77.2464868,28.5813084,"Mughlai, Afghani",450,0,0,0,1,2.8,25
4237,Kadimi Dukan,New Delhi,77.2481871,28.5825578,"Street Food, Mithai",200,0,0,0,1,3.2,10
4238,Kadimi Sweets,New Delhi,77.24752,28.5819657,"Mithai, Street Food",200,0,0,0,1,3.1,42
4239,McDonald's,New Delhi,77.2419073,28.5812079,"Fast Food, Burger",500,0,1,0,2,3.4,62
4240,Modi Pastry Corner,New Delhi,77.2467562,28.5813908,"Bakery, Fast Food",100,0,0,0,1,2.6,17
4241,New Evergreen Hotel,New Delhi,77.2476766,28.5844282,"North Indian, Mughlai",450,0,0,0,1,2.9,7
4242,Nikku Hotel,New Delhi,77.2515162,28.5823905,"North Indian, Chinese, Fast Food",500,0,1,0,2,2.6,9
4243,Om Hotel,New Delhi,77.2417277,28.5805634,"North Indian, Mughlai, South Indian",600,0,0,0,2,3.3,140
4244,Pakeeza Burger,New Delhi,77.246482,28.5813093,"North Indian, Afghani",600,0,0,0,2,2.6,15
4245,Paljees Fresh Baked,New Delhi,77.2450505,28.5828513,"Bakery, Desserts, Fast Food",200,0,0,0,1,3.1,16
4246,Pinka's Rasoi,New Delhi,77.2416379,28.5798378,North Indian,500,0,1,0,2,3.1,21
4247,Republic of Chicken,New Delhi,77.2450954,28.5829004,"Raw Meats, Fast Food",400,0,0,0,1,2.8,5
4248,Sandwich & Sons,New Delhi,77.2487324,28.5853525,Fast Food,500,0,1,0,2,3.2,24
4249,Simple Restaurant,New Delhi,77.2439728,28.5837347,"North Indian, Chinese",500,0,0,0,2,3.0,15
4250,Subway,New Delhi,77.2450505,28.5828513,"American, Fast Food, Salad, Healthy Food",500,0,1,0,2,3.3,78
4251,Tempting Bar-B-Que,New Delhi,77.2451403,28.5824117,"North Indian, Chinese",650,0,1,0,2,3.3,29
4252,The Biryani Hut,New Delhi,77.2473854,28.5818185,Biryani,400,0,0,0,1,2.9,5
4253,Beliram Degchiwala,New Delhi,77.2450505,28.5828513,"North Indian, Mughlai",900,0,1,0,2,3.5,107
4254,Instapizza,New Delhi,77.2488222,28.5853611,"Pizza, Fast Food",900,0,1,0,2,3.9,55
4255,Janta Bakery,New Delhi,77.2482385,28.5823926,"Bakery, Fast Food",150,0,0,0,1,3.6,32
4256,Pal Refreshment Corner,New Delhi,77.2417277,28.580653,"North Indian, Chinese",500,0,1,0,2,3.5,32
4257,Transform Nutrition,New Delhi,77.2415673,28.5807469,"Healthy Food, Continental",400,0,0,0,1,3.5,19
4258,Bhashi Caterers,New Delhi,77.2515611,28.5819018,North Indian,600,0,1,0,2,0.0,3
4259,Birbal Ji Dhaba,New Delhi,77.2512383,28.5815771,North Indian,350,0,0,0,1,0.0,1
4260,Chaap Express,New Delhi,77.2460575,28.5835827,North Indian,300,0,0,0,1,0.0,2
4261,Daawat-e-Mehak,New Delhi,77.262305,28.5764607,"North Indian, Mughlai, Chinese",350,0,0,0,1,0.0,0
4262,Delhi Biryani Hut,New Delhi,77.2468941,28.5815151,Mughlai,300,0,0,0,1,0.0,0
4263,K. B. Eating Point,New Delhi,77.2603162,28.5798205,"Chinese, South Indian",250,0,1,0,1,0.0,0
4264,Kashmiri Wazwan,New Delhi,77.247005,28.5815244,Kashmiri,250,0,0,0,1,0.0,1
4265,Maan Singh Halwai,New Delhi,77.258251,28.5792658,Mithai,100,0,0,0,1,0.0,0
4266,Mughlai Darbar Muradabadi,New Delhi,77.2487324,28.5852629,Mughlai,300,0,0,0,1,0.0,0
4267,P.S. Chinese & Thai Food,New Delhi,77.2585204,28.5791121,Chinese,300,0,0,0,1,0.0,0
4268,Pak Afghan Restaurant,New Delhi,77.2467645,28.5814249,Afghani,300,0,0,0,1,0.0,0
4269,Pakeeza Restaurants,New Delhi,77.2463975,28.5812764,Mughlai,500,0,0,0,2,0.0,0
4270,Radhe Shyam Chole Bhature,New Delhi,77.2490554,28.5827894,Street Food,100,0,0,0,1,0.0,0
4271,Sanjha Chulha,New Delhi,77.2574428,28.5738108,"North Indian, Mughlai",700,1,0,0,2,0.0,1
4272,Sardar A Pure Meat Shop,New Delhi,77.247116,28.5843025,"Raw Meats, Fast Food",300,0,0,0,1,0.0,3
4273,Shahi Muradabadi & Hyderabadi,New Delhi,77.2622917,28.5771398,Mughlai,200,0,0,0,1,0.0,0
4274,Shankar Chinese Foods,New Delhi,77.2422216,28.5794004,"Chinese, Fast Food",200,0,0,0,1,0.0,0
4275,Shri Ram Sweets,New Delhi,77.2584306,28.5792829,"South Indian, Street Food, Chinese",300,0,0,0,1,0.0,2
4276,Subhash Punjabi Family Dhaba,New Delhi,77.251335,28.5815991,North Indian,350,0,1,0,1,0.0,1
4277,Tandoori Nature,New Delhi,77.2479992,28.5832431,North Indian,400,0,0,0,1,0.0,0
4278,Tinker Koch,New Delhi,77.2474752,28.5839782,North Indian,300,0,0,0,1,0.0,0
4279,Wakhra Swag,New Delhi,77.2569041,28.5744768,"South Indian, Chinese, Fast Food",200,0,0,0,1,0.0,0
4280,Chawla's�_,New Delhi,77.2417277,28.5802945,"North Indian, Mughlai",800,1,1,0,2,2.3,126
4281,Barbeque Nation,New Delhi,77.2413236,28.580749,"North Indian, Chinese",1600,0,0,0,3,4.0,744
4282,Novelty Dairy & Stores,New Delhi,77.2439279,28.5837753,Fast Food,200,0,0,0,1,4.1,352
4283,Caara Cafe,New Delhi,77.2225973,28.6274922,"Cafe, European",600,0,0,0,2,3.3,59
4284,Cafe Coffee Day - The Lounge,New Delhi,77.22028926,28.62642941,Cafe,750,0,0,0,2,3.3,81
4285,Cafe Coffee Day,New Delhi,77.2198128,28.6290186,Cafe,450,0,0,0,1,3.1,34
4286,Costa Coffee,New Delhi,77.21958833,28.629035,Cafe,600,0,0,0,2,3.4,31
4287,Gulnar - Hotel Janpath,New Delhi,77.21879444,28.62175556,"North Indian, Chinese",2000,1,0,0,4,3.2,40
4288,Kalpana Restaurant,New Delhi,77.220734,28.6285904,"North Indian, Chinese, Mughlai",500,0,1,0,2,3.2,40
4289,Meenas,New Delhi,77.2165193,28.6219039,"North Indian, Chinese",550,0,0,0,2,2.9,7
4290,Pizza Hut,New Delhi,77.2195131,28.62751063,"Italian, Pizza, Fast Food",1000,0,1,0,3,3.4,116
4291,Prince Chaat Corner,New Delhi,77.2185552,28.628809,Street Food,150,0,0,0,1,3.2,12
4292,Rajeev Restaurant,New Delhi,77.2166027,28.621945,North Indian,200,0,0,0,1,3.0,5
4293,RSVP,New Delhi,77.2170731,28.6212756,Finger Food,3000,0,0,0,4,2.7,16
4294,Samridhi,New Delhi,77.2167587,28.623172,"Kerala, South Indian",350,0,0,0,1,3.2,85
4295,Shan E Dilli,New Delhi,77.2209805,28.62913,North Indian,400,0,0,0,1,3.0,7
4296,Svasti Cafe,New Delhi,0.0,0.0,"North Indian, Fast Food, Bihari",800,1,0,0,2,3.1,6
4297,The Zest,New Delhi,77.21957177,28.62727844,"North Indian, Continental",1100,1,0,0,3,3.2,11
4298,Masala Library,New Delhi,77.2186451,28.6182446,Modern Indian,5000,0,0,0,4,4.9,408
4299,Bhogal Chole Bhature Wala,New Delhi,77.22037341,28.62921603,Street Food,150,0,0,0,1,3.8,47
4300,Bunta Bar,New Delhi,77.2198128,28.6283018,"Modern Indian, North Indian",1200,1,0,0,3,3.9,450
4301,Cafe Coffee Day The Square,New Delhi,77.2194865,28.626685,Cafe,700,0,0,0,2,3.7,49
4302,Cottage Caf�� by Smoothie factory,New Delhi,77.21970689,28.62590527,"Cafe, Desserts, Healthy Food, Juices",650,0,1,0,2,3.7,223
4303,Depaul's,New Delhi,77.2186451,28.6289072,Fast Food,200,0,0,0,1,3.7,475
4304,Fresc Co,New Delhi,77.2197229,28.6282932,"Italian, Mediterranean",1900,1,1,0,3,3.8,1347
4305,Informal,New Delhi,77.220458,28.627044,"North Indian, Spanish, Mediterranean",1200,1,0,0,3,3.9,555
4306,Lutyens Cocktail House,New Delhi,77.2194535,28.6183217,"North Indian, Lebanese, European, Mexican",2100,1,0,0,4,3.9,299
